studentId,firstName,lastName,email,phone,dateOfBirth,gender,department,program,year,semester,division,batch,rollNumber,admissionDate,academicYear,guardianName,guardianPhone,guardianEmail,street,city,state,zipCode,country,
STU_AID_083,Indhu,Gupta,indhu.gupta52@student.kongu.ac.in,6155299336,2005-09-22,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B1,23AD083,2023-08-01,2023-2024,Murali Raj,8382870775,murali.raj@gmail.com,"29, Cross Street",Thanjavur,Tamil Nadu,638476,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_084,Ishwarya,Moorthy,ishwarya.moorthy69@student.kongu.ac.in,6778346005,2005-03-15,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B1,23AD084,2023-08-01,2023-2024,Vijay Das,7934631308,vijay.das@gmail.com,"118, Cross Street",Thanjavur,Tamil Nadu,611243,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_085,Sai,G,sai.g95@student.kongu.ac.in,7419631065,2005-04-10,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B1,23AD085,2023-08-01,2023-2024,Ramesh S,7875048559,ramesh.s@gmail.com,"199, Cross Street",Erode,Tamil Nadu,607777,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_086,Ananya,M,ananya.m60@student.kongu.ac.in,9605197901,2005-08-29,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B1,23AD086,2023-08-01,2023-2024,Karthik Vel,8664858134,karthik.vel@gmail.com,"123, Cross Street",Kanchipuram,Tamil Nadu,617823,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_087,Pranav,Reddy,pranav.reddy11@student.kongu.ac.in,9178430772,2005-10-12,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B1,23AD087,2023-08-01,2023-2024,Prakash Kumar,8336416985,prakash.kumar@gmail.com,"88, Cross Street",Coimbatore,Tamil Nadu,611525,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_088,Pavithra,Pillai,pavithra.pillai56@student.kongu.ac.in,8556393438,2005-04-04,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B1,23AD088,2023-08-01,2023-2024,Naveen Nathan,8263075107,naveen.nathan@gmail.com,"48, Cross Street",Coimbatore,Tamil Nadu,625532,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_089,Hari,Iyer,hari.iyer83@student.kongu.ac.in,7484732003,2005-02-12,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B1,23AD089,2023-08-01,2023-2024,Pranav K,7437171048,pranav.k@gmail.com,"47, Cross Street",Tiruppur,Tamil Nadu,603757,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_090,Mohan,B,mohan.b91@student.kongu.ac.in,7207360009,2004-05-04,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B1,23AD090,2023-08-01,2023-2024,Naveen Moorthy,8257778385,naveen.moorthy@gmail.com,"199, Cross Street",Madurai,Tamil Nadu,622713,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_091,Divya,J,divya.j74@student.kongu.ac.in,9159507512,2005-07-27,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD091,2023-08-01,2023-2024,Hari Raj,7174146434,hari.raj@gmail.com,"147, Cross Street",Thanjavur,Tamil Nadu,626751,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_092,Ramya,V,ramya.v22@student.kongu.ac.in,9166017042,2005-09-22,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD092,2023-08-01,2023-2024,Surya Balan,8631994362,surya.balan@gmail.com,"158, Cross Street",Vellore,Tamil Nadu,621254,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_093,Gayathri,Vel,gayathri.vel67@student.kongu.ac.in,7327089927,2005-07-29,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD093,2023-08-01,2023-2024,Ganesh J,9962045183,ganesh.j@gmail.com,"183, Cross Street",Erode,Tamil Nadu,638483,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_094,Nithya,S,nithya.s57@student.kongu.ac.in,8651549005,2005-11-25,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD094,2023-08-01,2023-2024,Senthil Kumar,8697048211,senthil.kumar@gmail.com,"136, Cross Street",Kanchipuram,Tamil Nadu,622190,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_095,Sandhya,J,sandhya.j88@student.kongu.ac.in,6111218379,2005-01-01,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD095,2023-08-01,2023-2024,Rahul Nair,7440080241,rahul.nair@gmail.com,"196, Cross Street",Erode,Tamil Nadu,607514,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_096,Murali,Sharma,murali.sharma57@student.kongu.ac.in,6589266087,2005-11-21,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD096,2023-08-01,2023-2024,Balaji T,8433362665,balaji.t@gmail.com,"36, Cross Street",Thanjavur,Tamil Nadu,609547,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_097,Sanjay,R,sanjay.r90@student.kongu.ac.in,7921508188,2005-05-29,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD097,2023-08-01,2023-2024,Deepak M,8772013801,deepak.m@gmail.com,"141, Cross Street",Tiruppur,Tamil Nadu,618684,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_098,Shanthi,Das,shanthi.das56@student.kongu.ac.in,6740227738,2004-06-21,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD098,2023-08-01,2023-2024,Vijay K,9203934938,vijay.k@gmail.com,"199, Cross Street",Chennai,Tamil Nadu,636266,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_099,Manikandan,Iyer,manikandan.iyer94@student.kongu.ac.in,6132736740,2005-07-10,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD099,2023-08-01,2023-2024,Balaji Moorthy,6306327682,balaji.moorthy@gmail.com,"92, Cross Street",Coimbatore,Tamil Nadu,639603,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_100,Kirthika,Nathan,kirthika.nathan13@student.kongu.ac.in,7434042218,2005-06-01,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD100,2023-08-01,2023-2024,Naveen Patel,8365715062,naveen.patel@gmail.com,"55, Cross Street",Chennai,Tamil Nadu,600105,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_101,Priya,Gupta,priya.gupta54@student.kongu.ac.in,9230251144,2004-09-06,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD101,2023-08-01,2023-2024,Rohan Selvan,6744536313,rohan.selvan@gmail.com,"166, Cross Street",Tiruppur,Tamil Nadu,613333,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_102,Priya,V,priya.v69@student.kongu.ac.in,7578201541,2004-09-21,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD102,2023-08-01,2023-2024,Mohan P,8816938637,mohan.p@gmail.com,"56, Cross Street",Erode,Tamil Nadu,616798,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_103,Pavithra,K,pavithra.k66@student.kongu.ac.in,6366272577,2004-07-17,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD103,2023-08-01,2023-2024,Sai Gupta,7177509332,sai.gupta@gmail.com,"15, Cross Street",Erode,Tamil Nadu,627130,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_104,Suresh,T,suresh.t81@student.kongu.ac.in,7650187475,2004-12-06,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD104,2023-08-01,2023-2024,Surya Iyer,6814380631,surya.iyer@gmail.com,"196, Cross Street",Tiruppur,Tamil Nadu,610055,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_105,Preethi,Das,preethi.das49@student.kongu.ac.in,9503841501,2005-05-31,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD105,2023-08-01,2023-2024,Sai V,6842234575,sai.v@gmail.com,"90, Cross Street",Kanchipuram,Tamil Nadu,632236,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_106,Pranav,Vel,pranav.vel34@student.kongu.ac.in,9621130659,2004-08-21,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD106,2023-08-01,2023-2024,Deepak Nair,9915510461,deepak.nair@gmail.com,"127, Cross Street",Erode,Tamil Nadu,635397,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_107,Archana,Kumar,archana.kumar55@student.kongu.ac.in,9489605532,2005-12-16,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD107,2023-08-01,2023-2024,Vikram T,8896213018,vikram.t@gmail.com,"172, Cross Street",Coimbatore,Tamil Nadu,600385,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_108,Kavya,Sekar,kavya.sekar49@student.kongu.ac.in,8688713825,2004-09-01,Female,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD108,2023-08-01,2023-2024,Prakash Nair,6694444654,prakash.nair@gmail.com,"158, Cross Street",Coimbatore,Tamil Nadu,639459,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
STU_AID_109,Naveen,R,naveen.r35@student.kongu.ac.in,7607665128,2004-10-21,Male,Artificial Intelligence and Data Science,B.Tech.,1,1,B,B2,23AD109,2023-08-01,2023-2024,Senthil Pillai,6907343892,senthil.pillai@gmail.com,"18, Cross Street",Coimbatore,Tamil Nadu,620251,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Foundations of Information Technology,Chemistry for Computer Systems,C Programming,Basics of Electrical and Electronics Engineering,Chemistry Laboratory for Computer Systems,Open Source and Web Designing Laboratory,Student Induction Program"""
